1,1159,1.000000
1,1715,1.000000
1,1148,1.000000
1,578,1.000000
1,1150,1.000000
1,1151,1.000000
1,581,1.000000
1,1155,1.000000
1,586,1.000000
1,1729,1.000000
2,1159,1.000000
2,1715,1.000000
2,1148,1.000000
2,578,1.000000
2,1150,1.000000
2,1151,1.000000
2,581,1.000000
2,1155,1.000000
2,586,1.000000
2,1729,1.000000
3,1159,1.000000
3,1715,1.000000
3,1148,1.000000
3,578,1.000000
3,1150,1.000000
3,1151,1.000000
3,581,1.000000
3,1155,1.000000
3,586,1.000000
3,1729,1.000000
4,1729,1.000000
4,1715,1.000000
4,1148,1.000000
4,578,1.000000
4,1150,1.000000
4,1151,1.000000
4,581,1.000000
4,1155,1.000000
4,14,1.000000
4,586,1.000000
5,1729,1.000000
5,1715,1.000000
5,1148,1.000000
5,578,1.000000
5,1150,1.000000
5,1151,1.000000
5,581,1.000000
5,1155,1.000000
5,14,1.000000
5,586,1.000000
6,1729,1.000000
6,1715,1.000000
6,1148,1.000000
6,578,1.000000
6,1150,1.000000
6,1151,1.000000
6,581,1.000000
6,1155,1.000000
6,14,1.000000
6,586,1.000000
7,1729,1.000000
7,1715,1.000000
7,1148,1.000000
7,578,1.000000
7,1150,1.000000
7,1151,1.000000
7,581,1.000000
7,1155,1.000000
7,14,1.000000
7,586,1.000000
9,1729,1.000000
9,1715,1.000000
9,1148,1.000000
9,578,1.000000
9,1150,1.000000
9,1151,1.000000
9,581,1.000000
9,1155,1.000000
9,14,1.000000
9,586,1.000000
10,1729,1.000000
10,1715,1.000000
10,1148,1.000000
10,578,1.000000
10,1150,1.000000
10,1151,1.000000
10,581,1.000000
10,1155,1.000000
10,14,1.000000
10,586,1.000000
11,1729,1.000000
11,1715,1.000000
11,1148,1.000000
11,578,1.000000
11,1150,1.000000
11,1151,1.000000
11,581,1.000000
11,1155,1.000000
11,14,1.000000
11,586,1.000000
12,1729,1.000000
12,1715,1.000000
12,1148,1.000000
12,578,1.000000
12,1150,1.000000
12,1151,1.000000
12,581,1.000000
12,1155,1.000000
12,14,1.000000
12,586,1.000000
13,1729,1.000000
13,1715,1.000000
13,1148,1.000000
13,578,1.000000
13,1150,1.000000
13,1151,1.000000
13,581,1.000000
13,1155,1.000000
13,14,1.000000
13,586,1.000000
15,1729,1.000000
15,1715,1.000000
15,1148,1.000000
15,578,1.000000
15,1150,1.000000
15,1151,1.000000
15,581,1.000000
15,1155,1.000000
15,14,1.000000
15,586,1.000000
16,22,1.000000
16,1715,1.000000
16,1148,1.000000
16,1150,1.000000
16,1151,1.000000
16,1155,1.000000
16,1729,1.000000
16,1159,1.000000
16,1732,1.000000
16,21,1.000000
17,1729,1.000000
17,1715,1.000000
17,1148,1.000000
17,578,1.000000
17,1150,1.000000
17,1151,1.000000
17,581,1.000000
17,1155,1.000000
17,14,1.000000
17,586,1.000000
18,1729,1.000000
18,1715,1.000000
18,1148,1.000000
18,578,1.000000
18,1150,1.000000
18,1151,1.000000
18,581,1.000000
18,1155,1.000000
18,14,1.000000
18,586,1.000000
19,1729,1.000000
19,1715,1.000000
19,1148,1.000000
19,578,1.000000
19,1150,1.000000
19,1151,1.000000
19,581,1.000000
19,1155,1.000000
19,14,1.000000
19,586,1.000000
20,1729,1.000000
20,1715,1.000000
20,1148,1.000000
20,578,1.000000
20,1150,1.000000
20,1151,1.000000
20,581,1.000000
20,1155,1.000000
20,14,1.000000
20,586,1.000000
21,1729,1.000000
21,1715,1.000000
